timestamp(ms),solenoid_commanded,analog value (1-1024) (raw),
"126.393","60",,
"126.396",,"515",
"126.399","60",,
"126.402",,"514",
"126.405","60",,
"126.408",,"514",
"126.411","61",,
"126.414",,"513",
"126.417","61",,
"126.42",,"513",
"126.424","61",,
"126.427",,"512",
"126.43","61",,
"126.433",,"511",
"126.435","61",,
"126.439",,"511",
"126.441","61",,
"126.445",,"510",
"126.447","61",,
"126.451",,"510",
"126.453","61",,
"126.457",,"510",
"126.459","61",,
"126.464",,"510",
"126.466","61",,
"126.47",,"510",
"126.472","62",,
"126.476",,"510",
"126.478","62",,
"126.482",,"510",
"126.484","62",,
"126.488",,"510",
"126.49","62",,
"126.494",,"510",
"126.496","62",,
"126.5",,"510",
"126.502","62",,
"126.507",,"510",
"126.509","62",,
"126.513",,"510",
"126.515","62",,
"126.519",,"510",
"126.521","62",,
"126.524",,"510",
"126.527","62",,
"126.53",,"510",
"126.533","63",,
"126.536",,"511",
"126.539","63",,
"126.542",,"510",
"126.545","63",,
"126.548",,"510",
"126.552","63",,
"126.555",,"510",
"126.558","63",,
"126.561",,"511",
"126.564","63",,
"126.567",,"511",
"126.57","63",,
"126.573",,"511",
"126.576","63",,
"126.579",,"511",
"126.582","63",,
"126.585",,"511",
"126.588","63",,
"126.592",,"512",
"126.595","64",,
"126.598",,"512",
"126.601","64",,
"126.604",,"513",
"126.607","64",,
"126.61",,"514",
"126.613","64",,
"126.616",,"514",
"126.619","64",,
"126.622",,"515",
"126.625","64",,
"126.628",,"516",
"126.631","64",,
"126.635",,"516",
"126.638","64",,
"126.641",,"517",
"126.644","64",,
"126.647",,"516",
"126.65","64",,
"126.653",,"515",
"126.656","65",,
"126.659",,"514",
"126.662","65",,
"126.665",,"514",
"126.668","65",,
"126.671",,"513",
"126.674","65",,
"126.678",,"512",
"126.681","65",,
"126.684",,"511",
"126.687","65",,
"126.69",,"511",
"126.693","65",,
"126.696",,"510",
"126.698","65",,
"126.702",,"510",
"126.704","65",,
"126.708",,"510",
"126.71","65",,
"126.714",,"510",
"126.716","66",,
"126.721",,"510",
"126.723","66",,
"126.727",,"510",
"126.729","66",,
"126.733",,"510",
"126.735","66",,
"126.739",,"510",
"126.741","66",,
"126.745",,"510",
"126.747","66",,
"126.751",,"510",
"126.753","66",,
"126.757",,"510",
"126.759","66",,
"126.764",,"510",
"126.766","66",,
"126.77",,"510",
"126.772","66",,
"126.776",,"511",
"126.778","67",,
"126.782",,"510",
"126.784","67",,
"126.787",,"510",
"126.79","67",,
"126.793",,"511",
"126.796","67",,
"126.799",,"511",
"126.802","67",,
"126.806",,"511",
"126.809","67",,
"126.812",,"511",
"126.815","67",,
"126.818",,"511",
"126.821","67",,
"126.824",,"511",
"126.827","67",,
"126.83",,"511",
"126.833","67",,
"126.836",,"511",
"126.839","68",,
"126.842",,"512",
"126.845","68",,
"126.849",,"512",
"126.852","68",,
"126.855",,"513",
"126.858","68",,
"126.861",,"513",
"126.864","68",,
"126.867",,"514",
"126.87","68",,
"126.873",,"514",
"126.876","68",,
"126.879",,"515",
"126.882","68",,
"126.885",,"516",
"126.888","68",,
"126.892",,"517",
"126.895","68",,
"126.898",,"517",
"126.901","69",,
"126.904",,"516",
"126.907","69",,
"126.91",,"516",
"126.913","69",,
"126.916",,"515",
"126.919","69",,
"126.922",,"515",
"126.925","69",,
"126.928",,"514",
"126.931","69",,
"126.935",,"514",
"126.938","69",,
"126.941",,"513",
"126.944","69",,
"126.947",,"513",
"126.95","69",,
"126.953",,"512",
"126.956","69",,
"126.959",,"511",
"126.961","70",,
"126.965",,"510",
"126.967","70",,
"126.971",,"510",
"126.973","70",,
"126.978",,"510",
"126.98","70",,
"126.984",,"510",
"126.986","70",,
"126.99",,"510",
"126.992","70",,
"126.996",,"510",
"126.998","70",,
"127.002",,"510",
"127.004","70",,
"127.008",,"510",
"127.01","70",,
"127.014",,"510",
"127.016","70",,
"127.021",,"510",
"127.023","71",,
"127.027",,"510",
"127.029","71",,
"127.033",,"510",
"127.035","71",,
"127.039",,"510",
"127.041","71",,
"127.044",,"510",
"127.047","71",,
"127.05",,"510",
"127.053","71",,
"127.056",,"511",
"127.059","71",,
"127.063",,"511",
"127.066","71",,
"127.069",,"511",
"127.072","71",,
"127.075",,"511",
"127.078","71",,
"127.081",,"511",
"127.084","72",,
"127.087",,"511",
"127.09","72",,
"127.093",,"511",
"127.096","72",,
"127.099",,"512",
"127.102","72",,
"127.106",,"512",
"127.109","72",,
"127.112",,"513",
"127.115","72",,
"127.118",,"513",
"127.121","72",,
"127.124",,"514",
"127.127","72",,
"127.13",,"515",
"127.133","72",,
"127.136",,"516",
"127.139","72",,
"127.142",,"517",
"127.145","73",,
"127.149",,"517",
"127.152","73",,
"127.155",,"517",
"127.158","73",,
"127.161",,"517",
"127.164","73",,
"127.167",,"516",
"127.17","73",,
"127.173",,"516",
"127.176","73",,
"127.179",,"515",
"127.182","73",,
"127.185",,"514",
"127.188","73",,
"127.192",,"514",
"127.195","73",,
"127.198",,"514",
"127.201","73",,
"127.204",,"513",
"127.207","74",,
"127.21",,"513",
"127.213","74",,
"127.216",,"512",
"127.218","74",,
"127.222",,"511",
"127.224","74",,
"127.228",,"510",
"127.23","74",,
"127.235",,"510",
"127.237","74",,
"127.241",,"511",
"127.243","74",,
"127.247",,"510",
"127.249","74",,
"127.253",,"510",
"127.255","74",,
"127.259",,"510",
"127.261","74",,
"127.265",,"510",
"127.267","75",,
"127.271",,"510",
"127.273","75",,
"127.278",,"511",
"127.28","75",,
"127.284",,"510",
"127.286","75",,
"127.29",,"510",
"127.292","75",,
"127.296",,"511",
"127.298","75",,
"127.302",,"511",
"127.304","75",,
"127.307",,"511",
"127.31","75",,
"127.313",,"511",
"127.316","75",,
"127.32",,"511",
"127.323","75",,
"127.326",,"511",
"127.329","76",,
"127.332",,"511",
"127.335","76",,
"127.338",,"511",
"127.341","76",,
"127.344",,"512",
"127.347","76",,
"127.35",,"512",
"127.353","76",,
"127.356",,"512",
"127.36","76",,
"127.363",,"513",
"127.366","76",,
"127.369",,"513",
"127.372","76",,
"127.375",,"514",
"127.378","76",,
"127.381",,"515",
"127.384","76",,
"127.387",,"515",
"127.39","77",,
"127.393",,"516",
"127.396","77",,
"127.399",,"517",
"127.403","77",,
"127.406",,"518",
"127.409","77",,
"127.412",,"518",
"127.415","77",,
"127.418",,"517",
"127.421","77",,
"127.424",,"517",
"127.427","77",,
"127.43",,"516",
"127.433","77",,
"127.436",,"515",
"127.439","77",,
"127.442",,"515",
"127.446","77",,
"127.449",,"515",
"127.452","78",,
"127.455",,"514",
"127.458","78",,
"127.461",,"514",
"127.464","78",,
"127.467",,"513",
"127.47","78",,
"127.473",,"512",
"127.476","78",,
"127.479",,"511",
"127.481","78",,
"127.485",,"511",
"127.488","78",,
"127.492",,"510",
"127.494","78",,
"127.498",,"510",
"127.5","78",,
"127.504",,"510",
"127.506","78",,
"127.51",,"510",
"127.512","79",,
"127.516",,"510",
"127.518","79",,
"127.522",,"510",
"127.524","79",,
"127.528",,"510",
"127.531","79",,
"127.535",,"510",
"127.537","79",,
"127.541",,"511",
"127.543","79",,
"127.547",,"510",
"127.549","79",,
"127.553",,"511",
"127.555","79",,
"127.559",,"511",
"127.561","79",,
"127.565",,"511",
"127.567","79",,
"127.57",,"511",
"127.574","80",,
"127.577",,"511",
"127.58","80",,
"127.583",,"511",
"127.586","80",,
"127.589",,"511",
"127.592","80",,
"127.595",,"511",
"127.598","80",,
"127.601",,"512",
"127.604","80",,
"127.607",,"512",
"127.61","80",,
"127.613",,"513",
"127.617","80",,
"127.62",,"513",
"127.623","80",,
"127.626",,"514",
"127.629","80",,
"127.632",,"514",
"127.635","81",,
"127.638",,"515",
"127.641","81",,
"127.644",,"516",
"127.647","81",,
"127.65",,"517",
"127.653","81",,
"127.656",,"517",
"127.66","81",,
"127.663",,"518",
"127.666","81",,
"127.669",,"519",
"127.672","81",,
"127.675",,"518",
"127.678","81",,
"127.681",,"517",
"127.684","81",,
"127.687",,"517",
"127.69","81",,
"127.693",,"516",
"127.696","82",,
"127.699",,"515",
"127.703","82",,
"127.706",,"515",
"127.709","82",,
"127.712",,"514",
"127.715","82",,
"127.718",,"514",
"127.721","82",,
"127.724",,"513",
"127.727","82",,
"127.73",,"513",
"127.733","82",,
"127.736",,"512",
"127.739","82",,
"127.742",,"511",
"127.745","82",,
"127.749",,"511",
"127.751","82",,
"127.755",,"510",
"127.757","83",,
"127.761",,"510",
"127.763","83",,
"127.767",,"510",
"127.769","83",,
"127.773",,"510",
"127.775","83",,
"127.779",,"510",
"127.781","83",,
"127.785",,"510",
"127.788","83",,
"127.792",,"511",
"127.794","83",,
"127.798",,"510",
"127.8","83",,
"127.804",,"511",
"127.806","83",,
"127.81",,"511",
"127.812","83",,
"127.816",,"511",
"127.818","84",,
"127.822",,"511",
"127.824","84",,
"127.827",,"511",
"127.831","84",,
"127.834",,"511",
"127.837","84",,
"127.84",,"511",
"127.843","84",,
"127.846",,"511",
"127.849","84",,
"127.852",,"512",
"127.855","84",,
"127.858",,"512",
"127.861","84",,
"127.864",,"512",
"127.867","84",,
"127.87",,"513",
"127.874","84",,
"127.877",,"513",
"127.88","85",,
"127.883",,"515",
"127.886","85",,
"127.889",,"516",
"127.892","85",,
"127.895",,"516",
"127.898","85",,
"127.901",,"517",
"127.904","85",,
"127.907",,"518",
"127.91","85",,
"127.913",,"519",
"127.917","85",,
"127.92",,"519",
"127.923","85",,
"127.926",,"518",
"127.929","85",,
"127.932",,"517",
"127.935","85",,
"127.938",,"517",
"127.941","86",,
"127.944",,"517",
"127.947","86",,
"127.95",,"517",
"127.953","86",,
"127.956",,"516",
"127.96","86",,
"127.963",,"515",
"127.966","86",,
"127.969",,"515",
"127.972","86",,
"127.975",,"514",
"127.978","86",,
"127.981",,"514",
"127.984","86",,
"127.987",,"513",
"127.99","86",,
"127.993",,"512",
"127.996","86",,
"128",,"512",
"128.002","87",,
"128.006",,"511",
"128.008","87",,
"128.012",,"510",
"128.014","87",,
"128.018",,"510",
"128.02","87",,
"128.024",,"510",
"128.026","87",,
"128.03",,"510",
"128.032","87",,
"128.036",,"510",
"128.038","87",,
"128.043",,"510",
"128.045","87",,
"128.049",,"511",
"128.051","87",,
"128.055",,"511",
"128.057","87",,
"128.061",,"511",
"128.063","88",,
"128.067",,"511",
"128.069","88",,
"128.073",,"511",
"128.075","88",,
"128.079",,"511",
"128.081","88",,
"128.086",,"511",
"128.088","88",,
"128.091",,"511",
"128.094","88",,
"128.097",,"512",
"128.1","88",,
"128.103",,"511",
"128.106","88",,
"128.109",,"512",
"128.112","88",,
"128.115",,"512",
"128.118","88",,
"128.121",,"513",
"128.124","89",,
"128.128",,"513",
"128.131","89",,
"128.134",,"514",
"128.137","89",,
"128.14",,"515",
"128.143","89",,
"128.146",,"515",
"128.149","89",,
"128.152",,"516",
"128.155","89",,
"128.158",,"517",
"128.161","89",,
"128.164",,"517",
"128.167","89",,
"128.171",,"518",
"128.174","89",,
"128.177",,"519",
"128.18","89",,
"128.183",,"519",
"128.186","90",,
"128.189",,"519",
"128.192","90",,
"128.195",,"518",
"128.198","90",,
"128.201",,"518",
"128.204","90",,
"128.207",,"517",
"128.21","90",,
"128.214",,"516",
"128.217","90",,
"128.22",,"516",
"128.223","90",,
"128.226",,"515",
"128.229","90",,
"128.232",,"515",
"128.235","90",,
"128.238",,"514",
"128.241","90",,
"128.244",,"514",
"128.247","91",,
"128.25",,"513",
"128.253","91",,
"128.257",,"512",
"128.26","91",,
"128.263",,"512",
"128.265","91",,
"128.269",,"511",
"128.271","91",,
"128.275",,"510",
"128.277","91",,
"128.281",,"511",
"128.283","91",,
"128.287",,"510",
"128.289","91",,
"128.293",,"511",
"128.295","91",,
"128.3",,"511",
"128.302","91",,
"128.306",,"511",
"128.308","92",,
"128.312",,"511",
"128.314","92",,
"128.318",,"511",
"128.32","92",,
"128.324",,"511",
"128.326","92",,
"128.33",,"511",
"128.332","92",,
"128.336",,"511",
"128.338","92",,
"128.343",,"511",
"128.345","92",,
"128.349",,"511",
"128.351","92",,
"128.354",,"512",
"128.357","92",,
"128.36",,"512",
"128.363","92",,
"128.366",,"512",
"128.369","93",,
"128.372",,"513",
"128.375","93",,
"128.378",,"513",
"128.381","93",,
"128.385",,"513",
"128.388","93",,
"128.391",,"514",
"128.394","93",,
"128.397",,"515",
"128.4","93",,
"128.403",,"516",
"128.406","93",,
"128.409",,"516",
"128.412","93",,
"128.415",,"517",
"128.418","93",,
"128.421",,"518",
"128.424","93",,
"128.428",,"519",
"128.431","94",,
"128.434",,"520",
"128.437","94",,
"128.44",,"520",
"128.443","94",,
"128.446",,"519",
"128.449","94",,
"128.452",,"518",
"128.455","94",,
"128.458",,"518",
"128.461","94",,
"128.464",,"517",
"128.467","94",,
"128.471",,"517",
"128.474","94",,
"128.477",,"516",
"128.48","94",,
"128.483",,"516",
"128.486","94",,
"128.489",,"515",
"128.492","95",,
"128.495",,"514",
"128.498","95",,
"128.501",,"513",
"128.504","95",,
"128.507",,"513",
"128.51","95",,
"128.514",,"512",
"128.517","95",,
"128.52",,"511",
"128.523","95",,
"128.526",,"510",
"128.528","95",,
"128.532",,"511",
"128.534","95",,
"128.538",,"511",
"128.54","95",,
"128.544",,"510",
"128.546","95",,
"128.55",,"511",
"128.552","96",,
"128.557",,"511",
"128.559","96",,
"128.563",,"511",
"128.565","96",,
"128.569",,"511",
"128.571","96",,
"128.575",,"511",
"128.577","96",,
"128.581",,"511",
"128.583","96",,
"128.587",,"511",
"128.589","96",,
"128.593",,"511",
"128.595","96",,
"128.6",,"511",
"128.602","96",,
"128.606",,"511",
"128.608","96",,
"128.611",,"512",
"128.614","97",,
"128.617",,"512",
"128.62","97",,
"128.623",,"513",
"128.626","97",,
"128.629",,"513",
"128.632","97",,
"128.635",,"513",
"128.638","97",,
"128.642",,"514",
"128.645","97",,
"128.648",,"515",
"128.651","97",,
"128.654",,"516",
"128.657","97",,
"128.66",,"516",
"128.663","97",,
"128.666",,"517",
"128.669","97",,
"128.672",,"517",
"128.675","98",,
"128.678",,"519",
"128.681","98",,
"128.685",,"519",
"128.688","98",,
"128.691",,"520",
"128.694","98",,
"128.697",,"520",
"128.7","98",,
"128.703",,"520",
"128.706","98",,
"128.709",,"519",
"128.712","98",,
"128.715",,"518",
"128.718","98",,
"128.721",,"518",
"128.724","98",,
"128.728",,"518",
"128.731","98",,
"128.734",,"517",
"128.737","99",,
"128.74",,"516",
"128.743","99",,
"128.746",,"516",
"128.749","99",,
"128.752",,"515",
"128.755","99",,
"128.758",,"514",
"128.761","99",,
"128.764",,"514",
"128.768","99",,
"128.771",,"513",
"128.774","99",,
"128.777",,"513",
"128.78","99",,
"128.783",,"512",
"128.785","99",,
"128.789",,"511",
"128.791","99",,
"128.795",,"511",
"128.797","100",,
"128.801",,"512",
"128.804","100",,
"128.807",,"514",
"128.811","100",,
"128.814",,"515",
"128.817","100",,
"128.82",,"517",
"128.823","100",,
"128.826",,"518",
"128.829","100",,
"128.832",,"520",
"128.835","100",,
"128.838",,"520",
"128.841","100",,
"128.844",,"518",
"128.847","100",,
"128.85",,"516",
"128.854","100",,
"128.857",,"514",
"128.86","101",,
"128.863",,"513",
"128.866","101",,
"128.87",,"512",
"128.872","101",,
"128.876",,"511",
"128.878","101",,
"128.882",,"511",
"128.884","101",,
"128.888",,"511",
"128.89","101",,
"128.894",,"511",
"128.897","101",,
"128.901",,"511",
"128.903","101",,
"128.907",,"513",
"128.91","101",,
"128.913",,"514",
"128.916","101",,
"128.919",,"516",
"128.922","102",,
"128.925",,"517",
"128.928","102",,
"128.931",,"519",
"128.934","102",,
"128.937",,"520",
"128.941","102",,
"128.944",,"520",
"128.947","102",,
"128.95",,"518",
"128.953","102",,
"128.956",,"516",
"128.959","102",,
"128.962",,"514",
"128.965","102",,
"128.968",,"513",
"128.971","102",,
"128.975",,"512",
"128.977","102",,
"128.982",,"512",
"128.984","103",,
"128.988",,"511",
"128.99","103",,
"128.994",,"511",
"128.996","103",,
"129",,"511",
"129.002","103",,
"129.006",,"511",
"129.008","103",,
"129.012",,"513",
"129.015","103",,
"129.018",,"515",
"129.021","103",,
"129.025",,"516",
"129.028","103",,
"129.031",,"518",
"129.034","103",,
"129.037",,"519",
"129.04","103",,
"129.043",,"520",
"129.046","104",,
"129.049",,"520",
"129.052","104",,
"129.055",,"518",
"129.058","104",,
"129.061",,"516",
"129.064","104",,
"129.068",,"514",
"129.071","104",,
"129.074",,"513",
"129.077","104",,
"129.081",,"512",
"129.083","104",,
"129.087",,"511",
"129.089","104",,
"129.093",,"511",
"129.095","104",,
"129.099",,"511",
"129.101","104",,
"129.105",,"511",
"129.107","105",,
"129.112",,"511",
"129.114","105",,
"129.118",,"513",
"129.121","105",,
"129.124",,"514",
"129.127","105",,
"129.13",,"516",
"129.133","105",,
"129.136",,"518",
"129.139","105",,
"129.142",,"518",
"129.145","105",,
"129.148",,"520",
"129.152","105",,
"129.155",,"521",
"129.158","105",,
"129.161",,"519",
"129.164","105",,
"129.167",,"517",
"129.17","106",,
"129.173",,"514",
"129.176","106",,
"129.179",,"513",
"129.182","106",,
"129.186",,"512",
"129.188","106",,
"129.192",,"511",
"129.195","106",,
"129.199",,"511",
"129.201","106",,
"129.205",,"511",
"129.207","106",,
"129.211",,"511",
"129.213","106",,
"129.217",,"512",
"129.219","106",,
"129.223",,"514",
"129.226","106",,
"129.229",,"515",
"129.232","107",,
"129.235",,"517",
"129.239","107",,
"129.242",,"518",
"129.245","107",,
"129.248",,"520",
"129.251","107",,
"129.254",,"521",
"129.257","107",,
"129.26",,"520",
"129.263","107",,
"129.266",,"518",
"129.269","107",,
"129.272",,"516",
"129.275","107",,
"129.278",,"514",
"129.282","107",,
"129.285",,"513",
"129.288","107",,
"129.292",,"512",
"129.294","108",,
"129.298",,"511",
"129.3","108",,
"129.304",,"511",
"129.306","108",,
"129.31",,"511",
"129.312","108",,
"129.316",,"511",
"129.318","108",,
"129.323",,"513",
"129.326","108",,
"129.329",,"514",
"129.332","108",,
"129.335",,"516",
"129.338","108",,
"129.341",,"518",
"129.344","108",,
"129.347",,"519",
"129.35","108",,
"129.353",,"520",
"129.356","109",,
"129.359",,"521",
"129.362","109",,
"129.366",,"520",
"129.369","109",,
"129.372",,"518",
"129.375","109",,
"129.378",,"516",
"129.381","109",,
"129.384",,"514",
"129.387","109",,
"129.391",,"513",
"129.393","109",,
"129.397",,"512",
"129.399","109",,
"129.403",,"511",
"129.405","109",,
"129.41",,"511",
"129.412","109",,
"129.416",,"511",
"129.418","110",,
"129.422",,"511",
"129.424","110",,
"129.428",,"513",
"129.431","110",,
"129.434",,"515",
"129.437","110",,
"129.44",,"516",
"129.443","110",,
"129.446",,"517",
"129.449","110",,
"129.453",,"519",
"129.456","110",,
"129.459",,"520",
"129.462","110",,
"129.465",,"522",
"129.468","110",,
"129.471",,"520",
"129.474","110",,
"129.477",,"518",
"129.48","111",,
"129.483",,"516",
"129.486","111",,
"129.489",,"514",
"129.492","111",,
"129.497",,"513",
"129.499","111",,
"129.503",,"512",
"129.505","111",,
"129.509",,"511",
"129.511","111",,
"129.515",,"511",
"129.517","111",,
"129.521",,"511",
"129.523","111",,
"129.527",,"512",
"129.529","111",,
"129.533",,"514",
"129.537","111",,
"129.54",,"515",
"129.543","112",,
"129.546",,"516",
"129.549","112",,
"129.552",,"518",
"129.555","112",,
"129.558",,"519",
"129.561","112",,
"129.564",,"520",
"129.567","112",,
"129.57",,"522",
"129.573","112",,
"129.576",,"520",
"129.58","112",,
"129.583",,"518",
"129.586","112",,
"129.589",,"516",
"129.592","112",,
"129.595",,"514",
"129.598","112",,
"129.602",,"513",
"129.604","113",,
"129.608",,"512",
"129.61","113",,
"129.614",,"512",
"129.616","113",,
"129.62",,"511",
"129.623","113",,
"129.627",,"511",
"129.629","113",,
"129.633",,"512",
"129.635","113",,
"129.639",,"514",
"129.642","113",,
"129.645",,"515",
"129.648","113",,
"129.651",,"517",
"129.654","113",,
"129.657",,"518",
"129.66","113",,
"129.664",,"520",
"129.667","114",,
"129.67",,"521",
"129.673","114",,
"129.676",,"522",
"129.679","114",,
"129.682",,"520",
"129.685","114",,
"129.688",,"518",
"129.691","114",,
"129.694",,"516",
"129.697","114",,
"129.7",,"514",
"129.703","114",,
"129.708",,"513",
"129.71","114",,
"129.714",,"512",
"129.716","114",,
"129.72",,"511",
"129.722","114",,
"129.726",,"511",
"129.728","115",,
"129.732",,"511",
"129.734","115",,
"129.738",,"512",
"129.741","115",,
"129.744",,"514",
"129.747","115",,
"129.751",,"515",
"129.754","115",,
"129.757",,"517",
"129.76","115",,
"129.763",,"518",
"129.766","115",,
"129.769",,"519",
"129.772","115",,
"129.775",,"521",
"129.778","115",,
"129.781",,"522",
"129.784","115",,
"129.787",,"521",
"129.79","116",,
"129.794",,"518",
"129.797","116",,
"129.8",,"516",
"129.803","116",,
"129.806",,"514",
"129.809","116",,
"129.813",,"513",
"129.815","116",,
"129.819",,"512",
"129.821","116",,
"129.825",,"511",
"129.827","116",,
"129.831",,"511",
