timestamp(ms),solenoid_value,raw_hall_analog,filtered_hall_analog,Distance,
"220.522","192","33","518","2.88",
"220.532","192","38","518","2.88",
"220.541","192","29","518","2.88",
"220.551","192","35","518","2.88",
"220.561","192","39","518","2.88",
"220.57","192","31","518","2.88",
"220.58","192","36","518","2.88",
"220.59","192","32","517","3",
"220.599","192","33","517","3",
"220.609","192","38","517","3",
"220.618","191","29","518","2.88",
"220.628","191","35","518","2.88",
"220.638","191","36","518","2.88",
"220.647","191","31","518","2.88",
"220.657","191","37","518","2.88",
"220.666","191","30","518","2.88",
"220.676","191","33","518","2.88",
"220.686","191","38","518","2.88",
"220.695","191","29","518","2.88",
"220.705","191","35","518","2.88",
"220.715","190","34","518","2.88",
"220.724","190","31","518","2.88",
"220.734","190","36","518","2.88",
"220.743","190","28","517","3",
"220.752","190","33","517","3",
"220.763","190","38","517","3",
"220.772","190","29","517","3",
"220.782","190","35","517","3",
"220.791","190","32","517","3",
"220.801","190","32","517","3",
"220.811","189","36","518","2.88",
"220.82","189","27","518","2.88",
"220.829","189","33","518","2.88",
"220.839","189","36","518","2.88",
"220.849","189","29","518","2.88",
"220.859","189","35","518","2.88",
"220.868","189","30","517","3",
"220.877","189","32","517","3",
"220.888","189","37","517","3",
"220.897","189","28","517","3",
"220.907","188","33","517","3",
"220.916","188","34","517","3",
"220.925","188","30","517","3",
"220.936","188","35","517","3",
"220.945","188","27","517","3",
"220.954","188","32","517","3",
"220.964","188","37","517","3",
"220.974","188","28","517","3",
"220.984","188","34","517","3",
"220.993","188","32","517","3",
"221.002","187","29","518","2.88",
"221.012","187","35","518","2.88",
"221.022","187","26","518","2.88",
"221.031","187","32","518","2.88",
"221.041","187","35","518","2.88",
"221.05","187","28","518","2.88",
"221.061","187","34","518","2.88",
"221.07","187","30","518","2.88",
"221.079","187","30","518","2.88",
"221.089","187","36","518","2.88",
"221.099","186","25","518","2.88",
"221.108","186","32","518","2.88",
"221.118","186","33","518","2.88",
"221.127","186","28","518","2.88",
"221.137","186","34","518","2.88",
"221.147","186","27","517","3",
"221.156","186","30","517","3",
"221.166","186","36","517","3",
"221.175","186","26","517","3",
"221.186","186","32","517","3",
"221.195","185","31","517","3",
"221.204","185","28","517","3",
"221.214","185","34","517","3",
"221.223","185","25","516","3.17",
"221.233","185","30","516","3.17",
"221.243","185","35","516","3.17",
"221.252","185","26","516","3.17",
"221.262","185","32","516","3.17",
"221.272","185","29","516","3.17",
"221.281","185","28","516","3.17",
"221.291","184","34","517","3",
"221.3","184","24","517","3",
"221.309","184","30","517","3",
"221.32","184","33","517","3",
"221.329","184","26","517","3",
"221.339","184","33","517","3",
"221.348","184","27","517","3",
"221.358","184","29","517","3",
"221.368","184","35","517","3",
"221.377","184","25","517","3",
"221.387","183","31","517","3",
"221.396","183","30","517","3",
"221.406","183","27","517","3",
"221.416","183","33","517","3",
"221.425","183","25","516","3.17",
"221.434","183","29","516","3.17",
"221.445","183","34","516","3.17",
"221.454","183","24","516","3.17",
"221.464","183","31","516","3.17",
"221.473","183","29","516","3.17",
"221.483","182","27","517","3",
"221.493","182","33","517","3",
"221.502","182","23","517","3",
"221.511","182","29","517","3",
"221.521","182","32","517","3",
"221.531","182","25","517","3",
"221.541","182","31","517","3",
"221.55","182","27","516","3.17",
"221.559","182","27","516","3.17",
"221.57","182","33","516","3.17",
"221.579","181","22","516","3.17",
"221.589","181","29","516","3.17",
"221.598","181","30","516","3.17",
"221.607","181","25","516","3.17",
"221.618","181","31","516","3.17",
"221.627","181","24","516","3.17",
"221.636","181","27","516","3.17",
"221.646","181","33","516","3.17",
"221.656","181","23","516","3.17",
"221.666","181","30","516","3.17",
"221.675","180","28","516","3.17",
"221.684","180","25","516","3.17",
"221.694","180","31","516","3.17",
"221.704","180","22","515","3.33",
"221.713","180","27","515","3.33",
"221.723","180","31","515","3.33",
"221.732","180","23","515","3.33",
"221.743","180","29","515","3.33",
"221.752","180","26","515","3.33",
"221.761","180","26","515","3.33",
"221.771","179","32","516","3.17",
"221.78","179","21","516","3.17",
"221.79","179","28","516","3.17",
"221.8","179","30","516","3.17",
"221.809","179","23","516","3.17",
"221.819","179","30","516","3.17",
"221.829","179","24","515","3.33",
"221.838","179","26","515","3.33",
"221.848","179","32","515","3.33",
"221.857","179","21","515","3.33",
"221.868","178","28","515","3.33",
"221.877","178","27","515","3.33",
"221.886","178","23","515","3.33",
"221.896","178","30","515","3.33",
"221.905","178","21","515","3.33",
"221.915","178","26","515","3.33",
"221.925","178","31","515","3.33",
"221.934","178","21","515","3.33",
"221.944","178","28","515","3.33",
"221.954","178","26","515","3.33",
"221.963","177","24","515","3.33",
"221.973","177","30","515","3.33",
"221.982","177","20","515","3.33",
"221.991","177","26","515","3.33",
"222.002","177","29","515","3.33",
"222.011","177","22","515","3.33",
"222.021","177","28","515","3.33",
"222.03","177","23","514","3.5",
"222.04","177","24","514","3.5",
"222.05","177","31","514","3.5",
"222.059","176","19","515","3.33",
"222.068","176","26","515","3.33",
"222.078","176","27","515","3.33",
"222.088","176","22","515","3.33",
"222.098","176","29","515","3.33",
"222.107","176","21","515","3.33",
"222.116","176","24","515","3.33",
"222.127","176","31","515","3.33",
"222.136","176","20","515","3.33",
"222.146","176","27","515","3.33",
"222.155","175","24","515","3.33",
"222.164","175","22","515","3.33",
"222.175","175","29","515","3.33",
"222.184","175","19","514","3.5",
"222.193","175","25","514","3.5",
"222.203","175","29","514","3.5",
"222.213","175","21","514","3.5",
"222.223","175","27","514","3.5",
"222.232","175","23","514","3.5",
"222.241","175","22","514","3.5",
"222.252","174","29","515","3.33",
"222.261","174","18","515","3.33",
"222.27","174","25","515","3.33",
"222.28","174","26","515","3.33",
"222.289","174","20","515","3.33",
"222.3","174","27","515","3.33",
"222.309","174","21","515","3.33",
"222.318","174","23","515","3.33",
"222.328","174","30","515","3.33",
"222.338","174","18","515","3.33",
"222.348","173","25","515","3.33",
"222.357","173","24","515","3.33",
"222.366","173","20","515","3.33",
"222.376","173","27","515","3.33",
"222.386","173","19","515","3.33",
"222.395","173","23","515","3.33",
"222.405","173","28","515","3.33",
"222.414","173","19","515","3.33",
"222.425","173","25","515","3.33",
"222.434","173","23","515","3.33",
"222.443","172","21","515","3.33",
"222.453","172","27","515","3.33",
"222.462","172","17","514","3.5",
"222.472","172","23","514","3.5",
"222.482","172","26","514","3.5",
"222.491","172","19","514","3.5",
"222.501","172","26","514","3.5",
"222.511","172","20","513","4",
"222.52","172","22","513","4",
"222.53","172","28","513","4",
"222.539","171","16","514","3.5",
"222.55","171","24","514","3.5",
"222.559","171","24","515","3.33",
"222.568","171","19","515","3.33",
"222.578","171","26","515","3.33",
"222.587","171","18","515","3.33",
"222.597","171","22","515","3.33",
"222.607","171","28","515","3.33",
"222.616","171","17","515","3.33",
"222.626","171","24","515","3.33",
"222.636","170","21","515","3.33",
"222.645","170","19","515","3.33",
"222.655","170","26","515","3.33",
"222.664","170","16","514","3.5",
"222.673","170","22","514","3.5",
"222.684","170","25","514","3.5",
"222.693","170","17","514","3.5",
"222.703","170","24","514","3.5",
"222.712","170","20","513","4",
"222.722","170","20","513","4",
"222.732","169","27","513","4",
"222.741","169","15","513","4",
"222.75","169","22","513","4",
"222.76","169","23","513","4",
"222.77","169","17","513","4",
"222.78","169","24","513","4",
"222.789","169","18","513","4",
"222.798","169","20","513","4",
"222.809","169","27","513","4",
"222.818","169","15","513","4",
"222.827","168","22","514","3.5",
"222.837","168","21","514","3.5",
"222.846","168","17","514","3.5",
"222.857","168","25","514","3.5",
"222.866","168","16","514","3.5",
"222.875","168","20","514","3.5",
"222.885","168","25","514","3.5",
"222.895","168","15","514","3.5",
"222.905","168","23","514","3.5",
"222.914","168","19","513","4",
"222.923","167","18","513","4",
"222.934","167","25","513","4",
"222.943","167","14","513","4",
"222.952","167","21","513","4",
"222.962","167","23","513","4",
"222.971","167","16","513","4",
"222.982","167","23","513","4",
"222.991","167","17","513","4",
"223","167","19","513","4",
"223.01","167","26","513","4",
"223.02","166","13","513","4",
"223.029","166","21","513","4",
"223.039","166","21","513","4",
"223.048","166","16","513","4",
"223.058","166","24","513","4",
"223.068","166","15","513","4",
"223.077","166","19","513","4",
"223.087","166","25","513","4",
"223.096","166","14","513","4",
"223.107","166","21","513","4",
"223.116","165","18","514","3.5",
"223.125","165","16","514","3.5",
"223.135","165","24","514","3.5",
"223.144","165","13","513","4",
"223.154","165","19","513","4",
"223.164","165","22","513","4",
"223.173","165","14","513","4",
"223.183","165","22","513","4",
"223.193","165","17","512","4.5",
"223.202","165","17","512","4.5",
"223.212","164","24","512","4.5",
"223.221","164","11","512","4.5",
"223.23","164","19","512","4.5",
"223.241","164","20","512","4.5",
"223.25","164","14","512","4.5",
"223.26","164","22","512","4.5",
"223.269","164","15","512","4.5",
"223.279","164","17","512","4.5",
"223.289","164","24","512","4.5",
"223.298","164","12","512","4.5",
"223.307","163","20","512","4.5",
"223.318","163","18","512","4.5",
"223.327","163","14","512","4.5",
"223.337","163","23","512","4.5",
"223.346","163","13","512","4.5",
"223.355","163","17","512","4.5",
"223.366","163","22","512","4.5",
"223.375","163","12","512","4.5",
"223.384","163","21","512","4.5",
"223.394","163","16","511","5",
"223.404","162","15","512","4.5",
"223.414","162","23","512","4.5",
"223.423","162","11","512","4.5",
"223.432","162","18","512","4.5",
"223.442","162","19","512","4.5",
"223.452","162","13","512","4.5",
"223.462","162","21","512","4.5",
"223.471","162","15","512","4.5",
"223.48","162","16","512","4.5",
"223.491","162","23","512","4.5",
"223.5","161","11","512","4.5",
"223.509","161","18","512","4.5",
"223.519","161","18","512","4.5",
"223.528","161","13","512","4.5",
"223.539","161","21","512","4.5",
"223.548","161","12","512","4.5",
"223.557","161","16","512","4.5",
"223.567","161","21","512","4.5",
"223.577","161","11","512","4.5",
"223.586","161","19","512","4.5",
"223.596","160","15","511","5",
"223.605","160","13","511","5",
"223.616","160","22","511","5",
"223.625","160","11","511","5",
"223.635","160","16","511","5",
"223.644","160","19","511","5",
"223.653","160","11","511","5",
"223.664","160","19","511","5",
"223.673","160","14","511","5",
"223.683","160","14","511","5",
"223.692","159","22","511","5",
"223.702","159","8","510","5",
"223.712","159","15","510","2.93",
"223.721","159","20","510","2.93",
"223.73","159","10","510","5",
"223.74","159","18","510","5",
"223.75","159","15","510","5",
"223.759","159","13","510","5",
"223.769","159","21","510","5",
"223.778","159","10","510","2.93",
"223.789","158","15","511","5",
"223.798","158","18","511","5",
"223.807","158","10","511","5",
"223.817","158","18","511","5",
"223.826","158","13","511","5",
"223.837","158","13","511","5",
"223.846","158","21","511","5",
"223.855","158","8","511","5",
"223.865","158","15","511","5",
"223.875","158","20","510","2.93",
"223.884","157","8","510","2.93",
"223.894","157","15","510","2.93",
"223.903","157","17","510","5",
"223.912","157","9","510","5",
"223.923","157","16","510","5",
"223.932","157","15","510","5",
"223.941","157","11","510","5",
"223.951","157","19","510","2.93",
"223.961","157","10","510","2.93",
"223.971","157","14","510","5",
"223.98","156","18","510","5",
"223.989","156","8","510","5",
"224","156","15","510","2.93",
"224.009","156","16","510","5",
"224.018","156","10","510","2.93",
"224.028","156","18","510","5",
"224.037","156","11","510","2.93",
"224.048","156","12","510","5",
"224.057","156","20","510","5",
"224.066","156","8","510","5",
"224.076","155","14","510","5",
"224.086","155","17","510","5",
"224.095","155","8","510","5",
"224.105","155","15","510","2.93",
"224.114","155","15","510","2.93",
"224.123","155","10","510","5",
"224.134","155","18","510","5",
"224.143","155","10","510","2.93",
"224.153","155","13","510","5",
"224.162","155","19","510","5",
"224.172","154","7","510","5",
"224.182","154","14","510","5",
"224.191","154","16","510","5",
"224.2","154","8","510","2.93",
"224.21","154","15","510","2.93",
"224.22","154","14","510","2.93",
"224.229","154","10","510","5",
"224.239","154","18","510","5",
"224.248","154","9","510","5",
"224.258","154","11","510","2.93",
"224.268","153","19","510","5",
"224.277","153","7","509","0.29",
"224.287","153","12","509","5",
"224.296","153","19","509","5",
"224.306","153","6","509","5",
"224.316","153","13","509","5",
"224.325","153","16","509","5",
"224.334","153","7","509","5",
"224.345","153","14","509","5",
"224.354","153","14","509","0.29",
"224.363","152","8","509","5",
"224.373","152","15","509","5",
"224.382","152","12","509","5",
"224.392","152","10","509","5",
"224.402","152","18","509","0.29",
"224.411","152","7","509","5",
"224.421","152","11","509","0.29",
"224.431","152","18","509","5",
"224.44","152","6","509","5",
"224.45","152","13","509","5",
"224.459","151","16","510","5",
"224.468","151","7","510","2.93",
"224.479","151","13","510","5",
"224.488","151","14","510","5",
"224.497","151","8","510","5",
"224.507","151","15","510","2.93",
"224.517","151","12","510","5",
"224.526","151","9","510","2.93",
"224.536","151","16","510","5",
"224.545","151","10","510","2.93",
"224.556","150","10","510","2.93",
"224.565","150","18","510","2.93",
"224.574","150","5","510","5",
"224.584","150","12","510","5",
"224.593","150","16","510","5",
"224.603","150","6","510","2.93",
"224.613","150","13","510","5",
"224.622","150","14","510","5",
"224.631","150","7","510","5",
"224.642","150","14","510","5",
"224.651","149","11","510","2.93",
